34	웨스트햄유나이티드	1	1	스토크시티
35	브라이튼&호브알비언	1	1	토트넘홋스퍼
35	본머스	0	2	맨체스터유나이티드
35	레스터시티	0	0	사우샘프턴
35	웨스트브로미치알비언	2	2	리버풀
35	왓포드	0	0	크리스털팰리스
35	스토크시티	1	1	번리
35	아스널	4	1	웨스트햄유나이티드
35	맨체스터시티	5	0	스완지시티
35	에버튼	1	0	뉴캐슬유나이티드
35	첼시	1	1	허더스필드타운
36	리버풀	0	0	스토크시티
36	뉴캐슬유나이티드	0	1	웨스트브로미치알비언
36	번리	0	0	브라이튼&호브알비언
36	사우샘프턴	2	1	본머스
36	크리스털팰리스	5	0	레스터시티
36	허더스필드타운	0	2	에버튼
36	스완지시티	0	1	첼시
36	웨스트햄유나이티드	1	4	맨체스터시티
36	맨체스터유나이티드	2	1	아스널
36	토트넘홋스퍼	2	0	왓포드
37	브라이튼&호브알비언	1	0	맨체스터유나이티드
37	스토크시티	1	2	크리스털팰리스
37	레스터시티	0	2	웨스트햄유나이티드
37	본머스	1	0	스완지시티
37	왓포드	2	1	뉴캐슬유나이티드
37	웨스트브로미치알비언	1	0	토트넘홋스퍼
37	에버튼	1	1	사우샘프턴
37	맨체스터시티	0	0	허더스필드타운
37	아스널	5	0	번리
37	첼시	1	0	리버풀
38	뉴캐슬유나이티드	3	0	첼시
38	리버풀	4	0	브라이튼&호브알비언
38	맨체스터유나이티드	1	0	왓포드
38	번리	1	2	본머스
38	사우샘프턴	0	1	맨체스터시티
38	스완지시티	1	2	스토크시티
38	웨스트햄유나이티드	3	1	에버튼
38	크리스털팰리스	2	0	웨스트브로미치알비언
38	토트넘홋스퍼	5	4	레스터시티
38	허더스필드타운	0	1	아스널
